key	lnum	page	text
SmIla	1758	1319	(1759) “SmIla nimezaRe” (I -BvAdiH -518. aka . sew . para .) ‘nimezaRam = saMkocanam . kzmIla iti cAndrAH’ iti taraNgiRyAm . ‘nimezaRe = akzinimeze’ iti kASakftsnaH . SmIlakaH-likA, SmIlakaH-likA, SiSmIlizakaH-zikA, SeSmIlakaH-likA ; SmIlitA-trI, SmIlayitA-trI, SiSmIlizitA-trI, SeSmIlitA-trI ; ityAdikAni rUpARi sarvARyapi BOvAdikakzmIlativat (325) UhyAni . lyuwi C SmIlanam iti viSezaH . C. ‘unmIlanaSmIlanalIlayA dfSorutsmIlitakzmIlitaviSvavizwapam .’ DA . kA . 1-37.
SyEN	1759	1319	(1760) “SyEN gatO” (I -BvAdiH -963. saka . ani . Atma .) SyAyakaH-yikA, SyApakaH-pikA, SiSyAsakaH-sikA, SASyAyakaH-yikA ; SyAtA-trI, SyApayitA-trI, SiSyAsitA-trI, SASyAyitA-trI; ityAdikAni rUpARi sarvARi vfdDyarTakaBOvAdika ‘pyEN’ DAtuvat (1065) jYeyAni . 1 pratiSyAyaH - [Page1320+ 30] avaSyAyaH, SIto vAyuH , 1 SInaM Gftam , 2 SyAnam-naH , 3 pratiSInaH , 4 aBiSInaH , aBiSyAnaH, avaSInaH, avaSyAnaH, aBisaMSInaH, avasaMSInaH , 5 SyAmaH-SyAmA , SyAmAkaH, SivaH , 6 SyenaH , 7 SyetaH, SitiH, imAni rUpARi asya DAtoH viSezeRa Bavanti . 1. ‘SyAdvyaDa—’ (3-1-141) ityAdinA kartari RapratyayaH . AkArAnta tvAdeva Rapratyaye sidDe sUtre pfTak DAtoH grahaRaM sopasargArTam—iti mADavIyAdizu spazwam . 1. ‘dravamUrtisparSayoH SyaH’ (6-1-24) iti dravasya mUtOM kAWinye ca vartamAnasya SyAyateH nizWAyAM parataH samprasAraRam . ‘halaH’ (6-4-2) iti dIrGaH . ‘Syo' - sparSe’ (8-2-47) iti nizWAnatvam . ‘SIto vAyuH’ ityatra tu sparSArTakatvAt na nizWAnatvam . 2. ‘SyAno vfScikaH’ ityatra dravamUrtisparSAByAmanyatra samprasAraRABAvAt ‘saMyogAde - rAto DAtoryaRvataH’ (8-2-43) iti nizWAnatvamiti boDyam . 3. ‘prateSca’ (6-1-25) iti prateH parasya SyENo nizWAyAM samprasAraRam . ‘Syo 'sparSe’ (8-2-47) iti nizWAnatvam . 4. ‘viBAzA'ByavapUrvasya’ (6-1-26) iti aBi, ava ityupasargAt parasya SyENaH samprasAraRavikalpaH . samprasAraRapakze ‘Syo'sparSe’ (8-2-47) iti nizWAnatvam . samprasAraRABAvapakze ‘saMyogAderAto DAtoH—’ (8-2-43) iti nizWAnatvamiti viSezaH . “— ‘aByavAByAm’ iti vaktavye sati(sUtre)pUrvagrahaRaM vyavahite'pi yaTA syAt-iti; tena aBisaMSInaH, avasaMSInaH ityAdyapi sidDyati” iti mADavIyaDAtuvfttiH . 5. ‘izuyuDi—’ (da . u . 8-26) iti makpratyayaH . 6. ‘SyAstyA—’ (da . u . 5-12) ityAdinA inanpratyayaH . SyenaH = gfDraH . 7. ‘SyAByAm—’ (da . u . 6-12) itItanpratyaye SyetaH .
Sraki	1760	1320	(1761) “Sraki gatyarTaH” (I -BvAdiH -84. saka . sew . Atma .) ‘—sarpe’ iti vopadevaH . yaduktaM ‘kzIrasvAmI…Saki—’ iti puruzakAre ( Slo . 42) tat tu kzIrataraNgiRyAM na dfSyate . SraNkakaH-NkikA, SraNkakaH-NkikA, SiSraNkizakaH-zikA, SASraNkakaH-NkikA ; SraNkitA-trI, SraNkayitA-trI, SiSraNkizitA-trI, SASraNkitA-trI ; ityAdIni rUpARi sarvARyapi BOvAdikakaNkativat (140) UhyAni . lyapi A ASraNkya iti . A. ‘duHKaNkamASraNkya hareH padaM janaH praSlaNkate kutra rujaM kva SaNkate ..’ DA . kA . 1-12.
Sragi	1761	1320	(1762) “Sragi gatyarTaH” (I -BvAdiH -151. saka . sew . para .) SraNgakaH-NgikA, SraNgakaH-NgikA, SiSraNgizakaH-zikA, SASraNgakaH-NgikA ; [Page1321+ 27] ityAdikAni rUpARi sarvARyapi BOvAdikakaNkativat (140) UhyAni . kartari ktapratyaye SraNgitaH A iti . A. ‘tvaNgatKagaSraNgitapakzamArutaSlaNgadrajorAjiBiriNgitAmbaram .’ DA . kA . 1-21.
SraRa	1762	1321	(1763) “SraRa dAne ca” (I -BvAdiH -798. saka . sew . para .) [a] GawAdiH . cakArAt pUrvaDAtvarTe gatO ca iti Uhyam . ‘mitaH SraRati dAnArTe…’ ( Slo . 92) iti devaH . SrARakaH-RikA , 1 SraRakaH-(SrARakaH)-RikA, SiSraRizakaH-zikA, SaMSraRakaH-RikA ; SraRitA-trI, SraRayitA-SrARayitA-trI, SiSraRizitA-trI, SaMSraRitA-trI ; ityAdikAni rUpARi sarvARyapi BOvAdikakaRativat (157) jYeyAni . Satari B SraRan iti . [a] SraRaDAtoScOrAdikasya hetumaRRico'BAvAt, svArTe tu RO ‘nAnye mito'hetO’ ( ga . sU . BvAdiH) iti mittvanizeDAt na tasyAnuvAdo'yaM DAturiti mADavo'BiprEti . 1. GawAditvaM sarvasammatam . tezAM mate Rijante mittvAdupaDAhrasvo jYeyaH . B. ‘caRan vizAdaM viSaRan vicintAM SraRan vimohaM Sna[Sra]Tito'stu sadyaH ..’ DA . kA . 2-9.
SraRa	1763	1321	(1764) “SraRa dAne” (X -curAdiH -1578. saka . sew . uBa .) ‘mitaH SraRati dAnArTe SrARayatyatra RO padam ..’ ( Slo . 92) iti devaH . prAyeRAyaM vipUrvaH . ‘—gatO ityeke’ iti mEtreyarakzitaH . ‘mitPalaM tu punaH SraRayatIti hetumaRRici hrasvaH .’ iti puruzakAraH ( Slo . 192) . atrAha kzIrasvAmI— ‘yuci prApte ‘cintipUji—’ (3-3-105) iti cakArAt aN izyate 2 kutsAvat, SrARA’ iti . SrARakaH-RikA, SiSrARayizakaH-zikA, SrARayitA-trI, SiSrARayizitA-trI ; ityAdikAni rUpARi sarvARyapi cOrAdikakARayativat (159) UhyAni . lyapi - C viSrARya , D viSrARitam, viSrARanam E -yuc . [Page1322+ 28] 2. kutsAvaditi . yaTA sUtre'nupAdAne'pi kutsayaterRici yucaM pakze pratiziGya kutsA iti aN-tadvadityarTaH . C. ‘veSmAni rAmaH paribarhavanti viSrARya sOhArdaniDiH suhfdByaH .’ raGuvaMSe 14-15. D. ‘vimaTya viSrARitametadIyaM dEtyadvizA devi marutvadAdyAH .’ yA . a . 18-101. E. ‘kaTaM na Sakyo'nunayo maharzeH viSrARanAccAnyapayasvinInAm .’ raGu . 2-54.
SraTa	1764	1322	(1765) “SraTa hiMsArTaH” (I -BvAdiH -799. saka . sew . para .) GawAdiH . ‘SnaTa’ iti kvacit pAWaH . “dOrbalye SraTayet prayatnavizaye syAcCrATayenmokzaRe yO tu SrATayati SraTatyapi ca vA RO SranTayet SranTati . sandarBe Sni vimocanArTavizaye SraTnAtyaTa SranTate , SETilye… ..’ ( Slo . 101) iti devaH . sarvARyapi rUpARi BOvAdikaklaTativat (280) boDyAni .
SraTa	1765	1322	(1766) “SraTa prayatne” (X -curAdiH -1546. saka . sew . uBa .) ‘…pratiyatne’ iti kvacit pAWaH . dEvaSlokaH pUrvasmin DAtO drazwavyaH . ‘pratiharze’ iti kzIrataraNgiRI-kAtantra-jEnendra-hemacandrIyezu pAWaH . ‘prasTAne’ iti mEtreya iti mADavaH . sarvARyapi rUpARi cOrAdikaklApayativat (282) boDyAni .
SraTa	1766	1322	(1767) “SraTa mokzaRe” (X -curAdiH -1823. saka . sew . uBa .) ADfzIyaH . ‘hiMsAyAm’ iti kecit . dEvaSlokaH (1765) DAtO drazwavyaH . sarvARyapi rUpARi cOrAdikacCadayativat (562) boDyAni .
SraTa	1767	1322	(1768) “SraTa dOrbalye” (X -curAdiH -1871. aka . sew . uBa .) adantaH . sarvARyapi rUpARi cOrAdikakaTayativat (162) boDyAni .
SraTi	1768	1322	(1769) “SraTi SETilye” (I -BvAdiH -35. aka . sew . para .) 1 praSraTaH, himaSraTaH , 2 SranTA . itarARi sarvARyapi rUpARi BOvAdikakandativat (163) boDyAni . 1. ‘avodEDOdmapraSraTahimaSraTAH’ (6-4-29) iti GaYi nipAtanAt nalopaH , vfdDyaBAvaSca . himaM SraTyate'smAt iti himaSraTaH = candraH . 2. ‘guroSca halaH’ (3-3-103) ityakArapratyayaH . ‘RyAsaSranTaH—’ (3-3-107) iti yuc tu krEyAdikaSranTaDAtoriti mADavAdayaH .
SranTa	1769	1322	(1770) “SranTa vimocanapratiharzayoH” (IX -kryAdiH -1512. saka . sew . para .) ‘… sandarBe’ iti kecit . praSraTaH—himaSraTaH , 3 SranTitvA-SraTitvA , [Page1323+ 22] 1 SreTivAn , 2 SranTanA iti viSezarUpARi . itarARi sarvARyapi krEyAdikagraTnA - tivat (437) boDyAni . 3. ‘nopaDAt TaPAntAdvA’ (1-2-23) iti kittvavikalpaH . kittvapakze ‘ani - ditAm—’ (6-4-24) iti nakAralopaH . 1. kvasO, ‘SranTigranTi—’ (vA . 1-2-6) ityAdinA liwaH kittvAnnalope, ‘etvA - ByAsalopAvatra vaktavyO’ iti haradattavacanAt etvAByAsalopO . ‘vasve - kAj—’ (7-2-67) itIw . 2. ‘RyAsaSranTo yuc’ (3-3-107) iti yuci SranTanA .
SranTa	1770	1323	(1771) “SranTa sandarBe” (X -curAdiH -1838. saka . sew . uBa .) ADfzIyaH . ADfzIyagranTayativat (438) rUpARi sarvARi jYeyAni .
SranBu	1771	1323	(1772) “SranBu pramAde” (I -BvAdiH -393. saka . sew . Atma .) DAturayaM tAlavyozmAdiH iti kASyapAdayaH . dantyAdiriti candrAdayaH . kASikAdizu prakftaDAtUpAdAnaprakaraRezu SoDakAnAM icCAnusAreRa yaTezwaM mudritam , ato BAzyAdizu ‘sramBu’ iti vA, ‘SramBu’ iti vA'BIzwamiti nedAnI niScetuM sAmagrI laByate . vyAKyAtArastu nirvicAraM parasparadUzakAH . 3 viSramBaH , 4 viSrabDaH . itarARi sarvARyapi rUpARi BOvAdikakandativat (948) boDyAni . 3. GaYi rUpamevam . DAturayaM nopaDaH prayoge parasavarRavaSAt makAraSravaRaM sarvatreti boDyam . 4. nizWAyAm, upaDAnakAralope, nizWAtakArasya ‘JazastaToH—’ (8-2-40) iti Datve, BakArasya jaStvena bakAre ca rUpamevam .
Sramu	1772	1323	(1773) “Sramu tapasi Kede ca” (IV -divAdiH -1204. saka . sew . Atma .) SamAdiH . sarvARyapi rUpARi dEvAdikaklAmyativat (283) jYeyAni . ‘SamityazwAByaH—’ (3-2-141) iti GinuRi ‘SamAmazwAnAm—’ (7-3-74) iti dIrGe ca SramI iti rUpam . ‘nodAttopadeSasya—’ (7-3-34) iti vfdDinizeDaH . [Page1324+ 30] SrAntvA, viSrAntiH . 1 viSrAmaH . 2 SramaRA . 1. GaYi rUpamevam . ‘nodAttopadeSasya—’ (7-3-34) iti vfdDinizeDo nAtra , bAhulakAt . ‘vO SrameH’ iti vacanaM vfdDyarTaMkecit kalpayanti . BAzyavArtika - vfttikArAdayastu ‘viSrAma iti na pARinIyam .’ ityAhuH . “viSrAmasyApaSabdatvaM vfttyuktaM nAdriyAmahe . murAriBavaBUtyAdIn apramARIkaroti kaH? .. ‘viSrAmaSAKinaM vAcAM’ ‘viSrAmo hfdayasya ca .’ ‘viSrAmahetoH’ ityAdi mahAntaste prayuYjate ..” iti prakriyAsarvasvam atrAvaDeyam . 2. RijantAt nandyAditvAt kartari lyuH . ‘kumAraH SramaRAdiBiH’ (2-1-70) iti nirdeSo'tra liNgam .
SrA	1773	1324	(1774) “SrA pAke” (II -adAdiH -1053. saka . aniw . para .) ‘… SrAti SrAyati lukSapoH ..’ ( Slo . 9) iti devaH . 3 Sftam kzIraM havirvA, SrARA yavAgUH, SrapitA yavAgUH . itarARi samastAnyapi rUpARi AdAdikaBAtivat (1153) boDyAni . 3. Ryantasya aRyantasya ca ktapratyaye, ‘SftaM pAke’ (6-1-27) iti nipAtanAdevaM rUpam . DAtoH SfBAvaH . anyatra SrARA yavAgUH SrapitA vA . ‘saMyogAdeH—’ (8-2-43) iti SudDe nizWAnatvam . RatvaM ca . Ryante tu Adanta - lakzaRe puki, GawAditvena mittvAt hrasve SrapitA iti .
SrA	1774	1324	(1775) “SrA pAke” (I -BvAdiH -810. saka . ani . para .) GawAdiH . ‘… SrAti SrAyati lukSapoH ..’ ( Slo . 9) iti devaH . ‘SrE pAke’ (919) iti BOvAdikasya kftAtvasya, ‘SrA pAke’ (1053) ityAdA - dikasya ca mittvArTaM GawAdizu anuvAdo'yam; na tu svatantro DAtuH . atra sarvatra ‘pAkaH = viklittiH’ iti kEyawAdayaH . ‘svedaH’ iti bopadevaH . ‘kleSane’ iti jEnendre . rUpARi sarvARi GAwAdikaGawativat (454) boDyAni .
SriY	1775	1324	(1776) “SriY sevAyAm” (I -BvAdiH -897. saka . sew . uBa .) ‘SrIRAti pAke SrIRIte sevAyAM Srayate Srayet .’ ( Slo . 16) iti devaH . SrAyakaH-yikA, SrAyakaH-yikA , 4 SiSrayizakaH-SiSrIzakaH-zikA, SeSrIyakaH-yikA ; [Page1325+ 28] SretA-trI, SrAyayitA-trI, SiSrayizitA-SiSrIzitA-trI, SeSrIyitA-trI ; ityAdIni sarvARyapi rUpARi BOvAdikakAyativat (263) boDyAni . 1 ucCrAyaH , 2 SrAyaH 3 SiSrivAn , 4 viSrayI , 5 SritvA, SritaH - 6 kazwaSritaH , 7 SrIH , 8 SreRiH-SreRI , 9 SmaSru . 4. ‘sanIvantarDaBrasjadamBuSri—’ (7-2-49) ityAdinA sani iqvikalpaH sarvatra . iwpakze SiSrayizakaH iti rUpam . iqaBAvapakze sanaH kittve ‘ajJanagamAM sani’ (6-4-16) iti dIrGe SiSrIzakaH ityAdIni rUpARi . 1. eraco'pavAdaBUtaH ‘udi Srayati—’ (3-3-49) iti GaY . kaTaM ‘patanAntAH samucCrayAH’ iti ajantatvam? ‘kftyalyuwo bahulam’ (3-3-113) iti bahulagrahaRAt ‘kvacidapavAdavizaye'pi utsargo'BiniviSate’ (pari . 60) iti boDyam . vakzyamARaviBAzAgrahaRAnuvftteH samucCrayaH ityapi sADuriti prakri - yAkOmudIvyAKyA (3-3-49) . 2. ‘SriRIBuvo'nupasarge’ (3-3-24) iti GaY . 3. liwaH kvasO dvirvacanAdikezu kftezu rUpamevam . kASikAyAm (7-2-67) udAhftam . 4. vipUrbakAdasmAt ‘jidfkziviSrIR—’ (3-2-157) ityAdinA inipratyayastA - cCIlikaH . 5. ‘SryukaH kkiti’ (7-2-11) itIRnizeDaH . evaM nizWAktinnAdizvapi jYeyam . 6. kazwaM SritaH kazwaSritaH . ‘dvitIyA Srita—’ (2-1-24) ityAdinA samAsaH . 7. ‘kvib vacipracCyAyatastukawaprujuSrIRAM dIrGo'saMprasAraRaM ca’ (vA . 3-2-178) iti tAcCIlikaH kvippratyayaH, tatsanniyogena DAtodIrGaH, samprasAraRABAvaSca . Srayate BagavantaM nityamiti SrIH lakzmIH . 8. ‘vahiSri—’ (da . u . 1-21) ityAdinA nipratyayaH . SreRaH = AliH . SreRI ; atra ‘kfdikArAt aktinaH’ (ga . sU . 4-1-4) iti NIz . 9. ‘Smani Srayate qrun’ (da . u . 1-161) iti qrunpratyaye wilope ca rUpamevam .
Srizu	1776	1325	(1777) “Srizu dAhe” (I -BvAdiH -701. saka . sew . para .) sarvARyapi rUpARi BOvAdikakepativat (261) boDyAni . udittvAt ktvAyA - miqvikalpaH .
SrIY	1777	1325	(1778) “SrIY pAke” (IX -kryAdiH -1475. saka . sew . uBa .) ‘SrIRAti pAke SrIRIte sevAyAM Srayate Srayet .’ ( Slo . 16) iti devaH . prAtisvikarUpARi vinA krEyAdikakrIRAtivat (274) sarvARi rUpARi boDyAni .
Sru	1778	1325	(1779) “Sru SravaRe” (I -BvAdiH -942. saka . ani . para .) SrAvakaH-vikA, SrAvakaH-vikA, SuSrUzakaH-zikA, SoSrUyakaH-yikA ; [Page1326+ 32] SrotA-trI, SrAvayitA-trI, SuSrUzitA-trI, SoSrUyitA-trI ; ityAdIni rUpARi BOvAdikadravativat (883) boDyAni . 1 SfRvan-tI , 2 saMSfRvAnaH , 3 SuSrUzamARaH , 4 pratiSuSrUzan-ASuSrUzan , 5 devadattaM pratiSuSrUzamARaH-BAzyAt ASuSrUzamARaH , 6 SuSruvAn , 7 devadattAya gAM pratiSfRvan - ASfRvan vA , 8 niSrAvI , 9 viSrAvaH , 10 SravaRam , 11 pratiSrut , 12 SrutiH , 13 suSrutaH , 14 SiSrAvayizuH-SuSrAvayizuH , [Page1327+ 27] 1 SravaRaH , 2 Srotram , 3 SravaH-viSravaH-vESravaRaH-rAvaRaH , 4 SroRiH itImAni DAtorasya viSezarUpARi . 1. Satari, ‘SruvaH Sf ca’ (3-1-74) iti SnupratyayaH, tatsanniyogena ‘Sf’ iti prakfterAdeSaSca . ‘sArvaDAtukamapit’ (1-2-4) iti Snupratyayasya NidvadBAvAt ‘kNiti ca’ (1-1-5) iti guRanizeDaH . atra vadanti—BvAdizu paWitatvAdasya DAtoH, Sravati ityanekatra fgvedAdizu prayogaSravaRAt ca pUrvaM SruDAtuH Sravati ityAdyAkAreRa BOvAdikarUpeRApi yukta ityUhyate, iti . vidvAMsaH pramARamatra . 2. ‘artiSrudfSiByaSca’ (vA . 1-3-29) ityanena samupasfzwAdasmAt Atmanepadam . 3. ‘jYASrusmfdfSAM sanaH’ (1-3-57) iti sannantAt nityamAtmanepadam . 4. ‘pratyANByAM SruvaH—’ (1-3-59) iti AtmanepadanizeDAt yaTAsamBavaM parasmEpadamatreti boDyam . 5. ‘pratyANByAM—’ (1-3-59) ityatra upasargayoreva grahaRam; prakaraRAt . ataSca karmapravacanIyayoH pratyANorgrahaRe tu Atmanepadamapi Bavati . 6. ‘BAzAyAM sadavasaSruvaH’ (3-2-108) iti liwaH kvasuH . dvirvacanAdikam . 7. ‘pratyANByAM SruvaH pUrvasya kartA’ (1-3-59) iti pratyANByAmupasfzwasya SfRoteH prayoge devadattasya sampradAnatvAt caturTI iti boDyam . 8. ‘rakzaSruvasavapaSAM nO’ (ga . sU . 3-1-134) iti grahyAdipAWAt RinipratyayaH . kzIrasvAmI tu atra ‘ni’ ityupasargaM pratyayasya RittvaM ca aprayojakaM matvA SrAvI SravI iti vfdDipakzaM vfdDyaBAvapakzaM cAha . 9. ‘vO kzuSruvaH’ (3-3-25) iti GaY . uvarRAntatvalakzaRApo'pavAdaH . 10. SrUyate'neneti saMjYAyAM lyuwi SravaRam = Srotram, vedo vA . 11. pratiSrUyate iti pratiSrut = pratiDvaniH . striyAM BAve sampadAditvAt ( vA . 3-3-108) kvip . tuk . 12. SrUyate'nayA iti SrutiH = vedaH, SrotraM vA . ‘SruyajIzistuByaH karaRe’ (vA . 3-3-94) iti striyAM lyuqapavAdaH ktin . 13. ‘kticktO ca saMjYAyAm’ (3-3-174) iti saMjYAyAM kartari ktaH . suSrutaH = vEdyaSAstra - pravartakaH fziviSezaH . 14. RyantAt sani ‘sanASaMsaBikza uH’ (3-2-168) iti tAcCIlike upratyaye , ‘sravatiSfRoti—’ (7-4-81) ityAdinA avarRaparakatvAt aByAsasyekAra - viklpaH . 1. nandyAditvAt (ga . sU . 3-1-134) kartari lyuH . SravaRaH = nakzatraviSezaH . bahuSrutaH, aSvatTavfkzo vA . 2. ORAdike (da . u . 8-84) zwranpratyaye rUpamevam . SrUyate'neneti Srotram = SravaRam . 3. ORAdike (da . u . 9-49) asunpratyaye rUpamevam . vipUrvakAdasmAt apatyArTe ‘viSravaso viSravaRaravaRO’ (ga . sU . 4-1-112) iti SivAdipAWAt prakfterviSravaRa - ravaRAdeSO . tO ca yakzarAje, rakzoviSeze ca vyavasTitO . tena vESravaRaH kuberaH . rAvaRaH = rakzoviSezo laNkADipatiH . 4. ‘vahiSriyuSru…’ (da . u . 1-21) ityAdinA nipratyayaH . SroRiH kawipaScAdBAgaH .
SrE	1779	1327	(1780) “SrE pAke” (I -BvAdiH -919. saka . ani . para .) ‘… SrAti SrAyati lukSapoH ..’ ( Slo . 9) iti devaH . sarvARyapi rUpARi BOvAdikakAyativat (263) boDyAni .
SroRf	1780	1327	(1781) “SroRf saMGAte” (I -BvAdiH -456. aka . sew . para .) BOvAdikapERativat (1063) sarvARyapi rUpARyUhyAni .
Slaki	1781	1327	(1782) “Slaki gatyarTaH” (I -BvAdiH -85. saka . sew . Atma .) BOvAdikakaNkativat (140) sarvARi rUpARi jYeyAni .
Slagi	1782	1327	(1783) “Slagi gatyarTaH” (I -BvAdiH -152. saka . sew . para .) sarvARyapi rUpARi BOvAdikakandativat (163) boDyAni .
SlAKf	1783	1327	(1784) “SlAKf vyAptO” (I -BvAdiH -127. aka . sew . para .) A praSlAKitaH . itarARi samastAnyapi rUpARi BOvAdikadrAKativat (879) boDyAni . A. ‘praSlAKitaM proKitasattvamuNKitaM KagErvaKan mArutavaNKisOraBam ..’ DA . kA . 1-18.
SlAGf	1784	1327	(1785) “SlAGf katTane” (I -BvAdiH -115. aka . sew . Atma .) ‘katTanam = utkarzAKyAnam’ iti svAmI . SAnaci 5 SlAGamAnaH . ‘SlAGamAnaH parastrIByastatrAgAd rAkzaseSvaraH’ (BawwiH 8-73) . itarARi samastAnyapi rUpARi BOvAdikadrAKativat (879) boDyAni . [Page1328+ 27] 5. atra ‘SlAGahnuN—’ (1-4-34) ityAdinA jYIpsyamAnasya = jYApayitumizyamARasya sampradAnatvAt caturTI . AtmAnaM stutiboDyaM prakASayan rAkzasastatra gata ityarTaH .
Sliza	1785	1328	(1786) “Sliza AliNgane” (IV -divAdiH -1186. saka . ani . para .) ‘SlizyatyAliNgane, dAhe Slezati Slezate, Rici .. Slezayet—’ ( Slo . 175-6) iti devaH . ASlezaH—nakzatraviSezaH, AliNganaM ca . saMjYAyAM, karaRe vA GaY atra . ASlezI—RiniH . 1 SlezaH—alaMkAraviSezaH . ASlizwaH kanyAM devadattaH; ‘gatyarTAkarmaka—’ (3-4-72) ityAdinA kartari ktaH . SlezmA—ORAdikaH (da . u . 6-73) maninpratyayaH . rogaviSezasya, tajjanaka - SArIrakapadArTaviSezasya ca nAma . itarARi sarvARyapi rUpARi dEvAdika - tuzyativat (758) boDyAni . 1. ‘SyAdvyaDASrusaMsrUvatIRavasAvahflihaSliza—’ (3-1-141) iti kartari RapratyayaH .
Sliza	1786	1328	(1787) “Sliza SlezaRe” (X -curAdiH -1574. saka . sew . uBa .) sarvARyapi rUpARi cOrAdikakIwayativat (194) boDyAni .
Slizu	1787	1328	(1788) “Slizu dAhe” (I -BvAdiH -702. saka . sew . para .) ‘SlizyatyAliNgane dAhe Slezati SlezaRe Rici ..’ ( Slo . 175) iti devaH . SlezakaH-zikA, SiSleziMzakaH-SiSlizizakaH-zikA, SeSlizakaH-zikA ; ityAdIni rUpARi sarvARyapi BOvAdikapozativat (1026) UhyAni .
Slokf	1788	1328	(1789) “Slokf saNGAte” (I -BvAdiH -77. saka . sew . para .) ‘saMGAtaH = granTaH’ iti sAyaRaH . ‘—saMGAte varjane sarjane’ iti vopadevaH . ‘— saMGAte—saMhanane, saMhanyamAne ca’ iti kzIrasvAmI . ‘saMGAto—granTaH . sa ceha graTyamAnavyApAra iti svAmyAdayaH . kASyapAdayastu granTitfvyApAraH iti graTnAtivat sakarmakaH iti’ DAtuvfttAvuktam . sarvARyapi rUpARi kepativat (261) jYeyAni . ‘sa ceha graTyamAnasya vyApAro granTiturvA . Adye'karmako dvitIye sakarmakaH’ iti sidDAntakOmudI .
SoRf	1789	1328	(1790) “SoRf saMGAte” (I -BvAdiH -457. saka . sew . para .) tAlavyozmAdirayam . sarvARyapi rUpARi BOvAdikaklevativat (291) jYeyAni .
Svaki	1790	1328	(1791) “Svaki gatyarTaH” (I -BvAdiH -96. saka . sew . Atma .) ‘Svagi—’ iti mEtreyaH . [Page1329+ 25] SvaNkakaH-NkikA, SvaNkakaH-NkikA, SiSvaNkizakaH-zikA, SASvaNkakaH-NkikA; ityAdIni rUpARi sarvARyapi kaNkativat (140) UhyAni . lyuwi - A SvaNkanam . A. ‘praSvaNkanottraNkitatadraTasvanAdaQOki BItErapi no SiKAvalEH .’ DA . kA . 1-14.
Svaca	1791	1329	(1792) “Svaca gatO” (I -BvAdiH -166. saka . sew . Atma .) SvAcakaH-cikA, SvAcakaH-cikA, SiSvacizakaH-zikA, SASvacakaH-cikA ; ityAdikAni rUpARi sarvARyapi BOvAdikakacativat (144) jYeyAni .
Svaci	1792	1329	(1793) “Svaci gatO” (I -BvAdiH -167. saka . sew . Atma .) sarvARyapi rUpARi kaYcativat (145) UhyAni . kartari ktapratyaye - B SvaYcitaH . B. ‘… aSAScacuH SvaYcitasOraBAH kace .’ DA . kA . 1-23.
SvaWa	1793	1329	(1794) “SvaWa asaMskAragatyoH” (X -curAdiH -1565. saka . sew . uBa .) ‘gatyasaMskAraDAtvarTe SAWayet SvAWayediti ..’ ( Slo . 81) iti devaH . “idit [SvaWi] iti durgaH . mEtreyo'pi ‘SvaWItyeke’” iti mADavaH . ‘— saMskAragatyoH’ iti mEtreyakASakftsnakAtantraSAkawAyanAdayaH . ‘— gatisaMskArayoH’ iti jEnaH . ‘— gatyasaMskftasaMskfte’ iti vopadevaH . ‘— saMskAre ca drume’ iti DA . kA . vyA . (3-16) . SvAWakaH-WikA, SiSvAWa - yizakaH-zikA; ityAdikAni rUpARi sarvARyapi klApayativat (282) jYeyAni .
SvaWa	1794	1329	(1795) “SvaWa samyagavaBAzaRe” (X -curAdiH -1856. saka sew . uBa .) adantaH . ‘SaWayet SvaWayedete dve samyagavaBAzaRe .’ ( Slo . 81) iti devaH . “‘— samyagABAzaRe’ iti durgaH . ‘samyagBAzaRe’ iti SAkawAyanaH . samyagABAzaRe samyak vacanakriyAyAmiti kzIrasvAmI” iti puruzakAraH . prakfta - kzIrataraNgiRyAM tu ‘asamyagABAzaRe’ ityeva dfSyate . SvaWakaH-WikA, SiSvaWayizakaH-zikA, SvaWayitA-trI, SiSvaWayizitA-trI ; ityAdIni rUpARi sarvARyapi cOrAdikaklApayativat (282) jYeyAni . Ryante tatprakftikasannante ca sarvatra na upaDAvfdDiH; adantapAWasAmarTyAt .
SvaWi	1795	1330	(1796) “SvaWi asaMskAragatyoH” (X -curAdiH -1565. saka . sew . uBa .) ‘SvaWa ityasya pAWAntaramidam’ iti si . kOmudI . dOrgasammataH pAWaH iti sAyaRasvAminO . ‘saMskAragatyoH’ iti mEtreyaSAkawAyanahemacandrAdayaH . SvaRWakaH-RWikA, SiSvaRWayizakaH-zikA; ityAdIni sarvARyapi rUpARi cOrAdika - kaRWayativat (150) jYeyAni .
SvaBra	1796	1330	(1797) “SvaBra gatO” (X -curAdiH -1624. saka . sew . uBa .) ‘— gatO ca; cakArAt kfcCrajIvane iti dOrgAH’ iti svAmI . ‘— bile gatO taNke’ iti vopadevaH . ‘SvaBriH bilArTe ca drume’ iti DA . kA . vyAKyA (3-24) . SvaBrakaH-BrikA, SiSvaBrayizakaH-zikA; SvaBrayitA-trI, SiSvaBrayizitA-trI ; ityAdIni sarvARyapi karRayativat (170) UhyAni . karmaRi ktapratyaye - A viSvaBritaH . A. ‘ASvartito raRaBuvaM sabalo'tra reje viSvaBritAbBrakuhare sati tUryanAde ..’ DA . kA . 3-24.
Svarta	1797	1330	(1798) “Svarta gatO” (X -curAdiH -1623. saka . sew . uBa .) ‘svarta gatyAM ca; cakArAt kfcCrajIvane’ iti kzIrasvAmI . sarvARyapi rUpARi cOrAdikakarRayativat (170) jYeyAni .
